title,label,pseudo_label,weight
Acknowledgement,0,0,0.9
Understanding File Access Mechanisms for Embedded Ubicomp Collaboration Interfaces,0,0,0.9
in,0,0,0.9
EPFL-CVLab,0,0,0.9
Mixing Research Methods in HCI: Ethnography Meets Experimentation in Image Browser Design,0,0,0.9
THE PHYSICAL WORLD AS AN ABSTRACT INTERFACE,0,0,0.9
Software Testing by Active Learning for Commercial Games Gang Xiao Finnegan,0,0,0.9
ABSTRACT Instrumenting Annotated Programs,0,0,0.9
A user interface for interactive cinematic shadow design,0,0,0.9
Centroidal Voronoi Tesselation of Line Segments and Graphs,0,0,0.9
A construction of pooling designs with some happy surprises,0,0,0.9
Using Word-Sense Disambiguation Methods to Classify Web Queries by Intent,0,0,0.9
Using Dynamic Time Warping to Bootstrap HMM-Based Clustering of Time Series,0,0,0.9
A Fluid Background Traffic Model,0,0,0.9
Creating and using domain-specific ontologies for terminological applications,0,0,0.9
"Giannakis, Rate-maximizing power allocation in OFDM based on partial channel knowledge",0,0,0.9
Software Engineering Best Practice Applied To The Modelling Process,0,0,0.9
An Algorithm for Modularity Analysis of Directed and Weighted Biological Networks Based on Edge-Betweenness Centrality. Bioinformatics,0,0,0.9
"THE FLIGHT DATA RECORDER CONTINUALLY LOGS MEMORY RACES IN A MULTITHREADED EXECUTION, ENABLING THE DETERMINISTIC REPLAY INVALUABLE FOR DEBUGGING",0,0,0.9
"Terse, superterse, and verbose sets",0,0,0.9
Correctness Issues in Workflow Management,0,0,0.9
System Structure for Software Fault Tolerance,0,0,0.9
http://repository.upenn.edu/cis papers/431Compositional Analysis of Multi-Mode Systems ?,0,0,0.9
DEEJAM: Defeating Energy-Efficient Jamming in IEEE 802.15.4-based Wireless Networks,0,0,0.9
Multi-Attribute Bilateral Bargaining in One-to-Many Setting,0,0,0.9
Abstract Spectral Bloom Filters,0,0,0.9
Protocol Protocols Protocol and Experiment Experiments Experiment,0,0,0.9
ABSTRACT MULTILINGUAL SPOKEN-LANGUAGE UNDERSTANDING IN THE MIT Voyager SYSTEM,0,0,0.9
An Educational Software Development Process,0,0,0.9
Diversity Control and Multi-Parent Recombination for Evolutionary Graph Coloring Algorithms,0,0,0.9
A Fast Pruning Algorithm for Optimal Sequence Alignment,0,0,0.9
OntoWeb - a Semantic Web Community Portal,0,0,0.9
Stop Minding Your P's and Q's: A Simplified O(n) Planar Embedding Algorithm,0,0,0.9
1.5-Approximation for Treewidth of Graphs Excluding a Graph with One Crossing as a Minor,0,0,0.9
Semantics guided regression test cost reduction,0,0,0.9
On-Line Analytical Processing with Conceptual Information Systems,0,0,0.9
Decentralized algorithms using both local and random probes for p2p load balancing,0,0,0.9
Irreproducible benchmarks might be sometimes useful,0,0,0.9
  Knowledge-Based Automation of a Design Method For Concurrent Systems,0,0,0.9
Strategies for Effective Paraphrasing,0,0,0.9
,0,0,0.9
Common knowledge in interaction structures,0,0,0.9
A- Articles in Science Index,0,0,0.9
ABSTRACT Towards Extracting Flickr Tag Semantics,0,0,0.9
Distrib. Comput. (2005) DOI 10.1007/s00446-005-0143-6 SPECIAL ISSUE: DISC 04,0,0,0.9
Characterization of unlabeled level planar trees,0,0,0.9
On centralized smooth scheduling,0,0,0.9
Information-theoretic resolution of perceptual WSS watermarking of non i.i.d. Gaussian signals,0,0,0.9
Entropia: Architecture and Performance of an Enterprise Desktop Grid System,0,0,0.9
Performance Contracting in After-Sales,0,0,0.9
THREAT MODELLING FOR SQL SERVERS Designing a Secure Database in a Web Application,0,0,0.9
Perception for Action: Dynamic Spatiotemporal Patterns Applied on a Roving Robot,0,0,0.9
Fast Reconstruction Method for Diffraction Imaging,0,0,0.9
Some comments on history based structures,0,0,0.9
Including Metric Space Topology in Neural Networks Training by Ordering Patterns,0,0,0.9
"Electronic Colloquium on Computational Complexity, Report No. 109 (2009) Tight Parallel Repetition Theorems for Public-coin Arguments",0,0,0.9
LEICA: Loosely-coupled Environment for Integrating Collaborative Applications ,0,0,0.9
Toward Trustworthy Mobile Sensing ABSTRACT,0,0,0.9
The ELEGANT scanner generator definition language ScanGen,0,0,0.9
Using Security Attack Scenarios To Analyse,0,0,0.9
Real-time Hypothesis Driven Feature Extraction on Parallel Processing Architectures,0,0,0.9
The Effect of Assistive Technology on Educational Costs: Two Case Studies,0,0,0.9
C.A.: Analysis of the Worst Case Space Complexity of a PR,0,0,0.9
1 3-1 5 A Location Awareness System using Wide-angle Camera and Active IR-Tag,0,0,0.9
AGENT BASED VIRTUAL TUTORSHIP AND E-LEARNING TECHNIQUES APPLIED TO A BUSINESS GAME BUILT ON SYSTEM DYNAMICS,0,0,0.9
Energy efficient exact knn search in wireless broadcast environments,0,0,0.9
epidemic interventions.,0,0,0.9
model,0,0,0.9
New Type of Database,0,0,0.9
Expandable Data-Driven Graphical Modeling of Human Actions Based on Salient Postures,0,0,0.9
Added entries UNIVERSITY OF NEWCASTLE UPON TYNE,0,0,0.9
Metadata logging in an NFS server,0,0,0.9
Simultaneous teleoperation of multiple social robots,0,0,0.9
BioMed Central,0,0,0.9
Sequential,0,0,0.9
Environment as a first class abstraction in multiagent systems,0,0,0.9
Extraction De Comportements Partir Des Interactions Locales,0,0,0.9
Syntax-based Statistical Machine Translation using Tree Automata and Tree,0,0,0.9
Design and Configuration of Furniture Using Internet-based Virtual Reality Techniques,0,0,0.9
BBN at TREC7: Using Hidden Markov Models for Information Retrieval ,0,0,0.9
Large Parallel Machines can be Extremely Slow for Small Problems,0,0,0.9
Constrained Consonant Broadcasting -- A Generalized Periodic,0,0,0.9
P3ARM-t: Privacy-Preserving Protocol for Association Rule Mining with t Collusion Resistance,0,0,0.9
Random Lifts of Graphs III: Independence and Chromatic Number,0,0,0.9
Intelligent Internet Systems,0,0,0.9
"Ravarini, Moro, Tagliavini, Guimaraes Shaping CIO competences and activities Shaping CIOs Competencies and Activities to improve Company Performance: an empirical study Abstract",0,0,0.9
"Links between Kleinberg's Hubs and Authorities, Correspondence Analysis, and Markov Chains",0,0,0.9
The Effect of Warm and Cool Object Colors on Depth Ordering,0,0,0.9
Many-valued logics of continuous t-norms and their functional representation,0,0,0.9
The power of anonymous veto in public discussion ,0,0,0.9
Conditional Excluded Middle in Systems of Consequential Implication,0,0,0.9
Efficient Management of Data Center Resources for Massively Multiplayer Online Games,0,0,0.9
T.: Foundational certification of data-flow analyses,0,0,0.9
[Abstract] ? [Full Text] ? [PDF] Neural basis for stereopsis from second-order contrast cues.,0,0,0.9
Imagebased reconstruction for view-independent human motion recognition,0,0,0.9
Does Judgement of Haptic Virtual Texture Roughness Scale Monotonically With Lateral Force Modulation?,0,0,0.9
Sensor Interoperability and Fusion in Signature Verification: A  Case Study . . . ,0,0,0.9
Northern E-Dimension Action Plan: E-Skills Study in the Baltic Countries and Northwest Russia,0,0,0.9
An Automated 4D Approach for Left Ventricular Assessment in Clinical Cine MR Images,0,0,0.9
A Truncated Newton Algorithm for Large Scale Box Constrained Optimization,0,0,0.9
Genetic Multi-agent Planning of Self-interested Agents,0,0,0.9
Incorporating Metaphonemes in a Multilingual Lexicon,0,0,0.9
Memory Debugging of MPI-Parallel Applications in Open MPI,0,0,0.9
 Learning a Parallelepiped: Cryptanalysis of GGH and NTRU Signatures,0,0,0.9
For a review and references,0,0,0.9
Towards an algebraic theory of recursion,0,0,0.9
Course Overview ? Theory (3 hours) ? Motivation for Use Cases ? Use Case Basics ? Coming Up with Use Cases (Process) ? Use Cases in UML ? Use Cases Tips and Tricks ? Exercises (4 hours),0,0,0.9
BIOINFORMATICS REVIEW doi:10.1093/bioinformatics/btm471 Sequence analysis Modeling the adaptive immune system: predictions and,0,0,0.9
Meaning,0,0,0.9
Systematic search for lambda expressions,0,0,0.9
2 Some thoughts on hypercomputation q,0,0,0.9
A Model of Competence for Corpus-Based Machine ranslation,0,0,0.9
Type Inference for Deadlock Detection in a Multithreaded Polymorphic Typed Assembly Language,0,0,0.9
Packet,0,0,0.9
A Fundamental Physical Limit to Data Transmission and Processing,0,0,0.9
T.: Increasing Packet Delivery Ratio in DSR by Link Prediction,0,0,0.9
Natural Language Processing; General Terms,0,0,0.9
V.: Antonymy and Conceptual Vectors,0,0,0.9
Integration of streaming services and TCP data transmission in the Internet,0,0,0.9
Abstract,0,0,0.9
"Large-Eddy Simulations of Turbulent Flows, from Desktop to Supercomputer",0,0,0.9
Highly Scalable Genome Assembly on Campus Grids,0,0,0.9
agent process interaction language,0,0,0.9
How ugvs physically fail in the field,0,0,0.9
S.: A multi-agent system based on the P2P model to information integration. Proposal to Agentcities Task Force,0,0,0.9
Computing stack maps with interfaces,0,0,0.9
On the refinement and simulation of data types and processes,0,0,0.9
"Bounds on pairs of families with restricted intersections, Combinatorica 19",0,0,0.9
Tabu Search Techniques for Large High-School Timetabling Problems,0,0,0.9
O.: Evaluating the Productivity and Reproducibility of a Measurement Procedure,0,0,0.9
"The ""Modeling Clay"" Approach to Bio-inspired",0,0,0.9
August 2004,0,0,0.9
"XML Information Retrieval from Spoken Word Archives RobinAly,DjoerdHiemstra,Roeland Ordelman, Laurens van der Werff,",0,0,0.9
(www.interscience.wiley.com) DOI: 10.1002/wcm.531 Guest Editorial Special Issue: Advances in Resource-Constrained Device Networking,0,0,0.9
distributed,0,0,0.9
Minimum and maximum utilization bounds for multiprocessor rate monotonic scheduling,0,0,0.9
PERFORMANCE FOLLOWING: TRACKING A PERFORMANCE WITHOUT A SCORE,0,0,0.9
ON THE PERFORMANCE OF NONPARAMETRIC SPECIFICATION TESTS IN REGRESSION MODELS,0,0,0.9
Establishing an Entry Point into the Computing Community of Practice,0,0,0.9
Experience in Training Software Quality Engineers to Achieve a Professional Certification,0,0,0.9
Computer-Aided Measurement of Solid Breast Tumor Features on Ultrasound Images,0,0,0.9
942 Ubiquitous Mobile Information and Collaboration Systems Mobile Host: A feasibility analysis of mobile Web Service provisioning,0,0,0.9
There Is No Royal Road to Programs A Trilogy on Raster Ellipses and Programming Methodology,0,0,0.9
B.: Theoretical properties of projection based multilayer perceptrons with functional inputs,0,0,0.9
,0,0,0.9
Towards a Functional Approach to Modular Ontologies using Institutions,0,0,0.9
Aligning social welfare and agent preferences to alleviate traffic congestion,0,0,0.9
Natural termination,0,0,0.9
JGN II (Japan Gigabit Network II) A research and development system for advanced broadband networks,0,0,0.9
OUTCOME EVALUATION OF THE EFFECTIVENESS OF THE SAFE ROUTES TO SCHOOLS PROGRAM by,0,0,0.9
Relational Proof System for Linear and Other Substructural Logics,0,0,0.9
Approximating Optimal Policies for Agents with Limited Execution Resources,0,0,0.9
Recovering 3D Human Body Configurations Using Shape Contexts,0,0,0.9
"2007, Exploiting known taxonomies in learning overlapping concepts",0,0,0.9
Program Logics for Sequential Higher-Order Control ,0,0,0.9
,0,0,0.9
On the Leftmost Derivation in Matrix Grammars,0,0,0.9
Hiroshi Imai and Masao Iri. Polygonal approximations of a curve C formulations and algorithms,0,0,0.9
FSSM: Fast Construction of the Optimized Segment Support Map,0,0,0.9
Comparative Performance Analysis of Directed Flow,0,0,0.9
Optimal Loop Parallelization for Maximizing Iteration-Level Parallelism,0,0,0.9
"Technion Haifa, Israel.",0,0,0.9
Geometric clustering to minimize the sum of cluster sizes,0,0,0.9
Interactive Transmission Line Computer Program for Undergraduate Teaching,0,0,0.9
,0,0,0.9
  The Longest Path Problem is Polynomial on Interval Graphs,0,0,0.9
Automatic ovarian follicle quantification from 3D ultrasound data using global/local context with database guided segmentation,0,0,0.9
hidden Markov,0,0,0.9
INPE-13260-RPQ/799 ON PROPOSING A MARKUP LANGUAGE FOR STATECHARTS TO BE USED IN PERFORMANCE EVALUATION,0,0,0.9
Revealing collection structure through information access interface,0,0,0.9
Generation of referring expressions: Managing structural ambiguities,0,0,0.9
M.: Content collection for the labeling of health-related web content,0,0,0.9
Orienting Polygonal Parts Without Sensors,0,0,0.9
Priority-based Lambda Scheduler *,0,0,0.9
Improving Synthesis of Compressor Trees on FPGAs via Integer Linear Programming,0,0,0.9
"This article has been accepted for inclusion in a future issue of this journal. Content is final as presented, with the exception of pagination. IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS 1 Research Collaboration and ITS Topic Evolution: 10 Y",0,0,0.9
Covering points on a circle with circular arcs,0,0,0.9
Computing in Totally Anonymous Asynchronous Shared Memory Systems (Extended Abstract),0,0,0.9
Models of frequency preferences of prefrontal cortical neurons,0,0,0.9
"Icosahedra constructed from congruent triangles, Grnmbaum birthday issue",0,0,0.9
Targeted Optical Biopsies for,0,0,0.9
Automorphisms of doubly-even self-dual binary codes,0,0,0.9
Secure set intersection cardinality with application to association rule mining,0,0,0.9
"A Policy-Driven, Content-Based Security Protocol for Protecting Audit Logs on Wireless Devices",0,0,0.9
Probabilistic opaque quorum systems,0,0,0.9
A Safe Communication Scheme for an Intelligent Wireless Networked Control System Coordination Agent,0,0,0.9
Hybrid learning concepts based on selforganising neural networks for adaptive control of walking machines,0,0,0.9
Egs: A Cortex M3-based Mote Platform,0,0,0.9
Multi-robot exploration controlled by a market economy,0,0,0.9
Multiplicative complexity of polynomial multiplication over finite fields,0,0,0.9
Integrating Induction and Abduction in Logic Programming,0,0,0.9
[Management of Computing and Information Systems]: Security and Protection General Terms,0,0,0.9
Content-based representation and retrieval of visual media: A state-of-the-art review,0,0,0.9
Accumulation of Lexical Sets: Acquisition of Dictionary Resources and Production of New Lexical Sets Abstract,0,0,0.9
integration systems,0,0,0.9
 Melodic analysis with segment classes,0,0,0.9
"The Value of Privacy Assurance: An Exploratory Field Experiment, MIS Quarterly, forthcoming",0,0,0.9
Measuring Thin-Client Performance Using Slow-Motion Benchmarking,0,0,0.9
Microsoft,0,0,0.9
Staging and evaluating public performances as an approach to cve research,0,0,0.9
Cross Layer Multirate Adaptation Using Physical Capture,0,0,0.9
application traffic ground truth,0,0,0.9
Finding Disjoint Paths on Directed Acyclic Graphs,0,0,0.9
Strategies in syllogistic reasoning,0,0,0.9
WWW 2009 MADRID! Track: Internet Monetization / Session: Web Monetization Adaptive Bidding for Display Advertising ABSTRACT,0,0,0.9
